player_name,year,target_points,datapoints,points,preseason_rank,passing_attempts,passing_completions,passing_yards,passing_touchdowns,passing_interceptions,passing_two_points,rushing_attempts,rushing_yards,rushing_touchdowns,rushing_two_points,receiving_receptions,receiving_yards,receiving_touchdowns,receiving_two_points,fumble_fumbles,fumble_touchdowns,pat_attempts,pat_made,fg_attempts,fg_made,fifty_yd_fg_made,defensive_sacks,defensive_interceptions,defensive_safeties,defensive_fumble_recoveries,defensive_blocked_kicks,defensive_touchdowns,defensive_points_against,defensive_passing_yards_allowed,defensive_rushing_yards_allowed,defensive_total_yards_allowed
Nate Freese,2010,,0,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nate Freese,2011,,0,,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nate Freese,2012,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nate Freese,2013,5.0,0,,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Pettrey,2010,,2,5.5,131,,,,,,,,,,,,,,,,,2.5,2.5,2.0,1.0,0.0,,,,,,,,,,
Aaron Pettrey,2011,,0,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Pettrey,2012,,0,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aaron Pettrey,2013,,0,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caleb Sturgis,2010,,0,,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caleb Sturgis,2011,,0,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caleb Sturgis,2012,7.8,0,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Caleb Sturgis,2013,8.375,15,7.8,205,,,,,,,,,,,,,,,,,2.2,2.2,2.2666666666666666,1.7333333333333334,0.2,,,,,,,,,,
Chandler Catanzaro,2010,,0,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chandler Catanzaro,2011,,0,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chandler Catanzaro,2012,,0,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chandler Catanzaro,2013,7.375,0,,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Connor Barth,2010,6.0,15,7.133333333333334,14,,,,,,,,,,,,,,,,,2.4,2.4,1.7333333333333334,1.5333333333333334,0.06666666666666667,,,,,,,,,,
Connor Barth,2011,9.0,15,6.0,146,,,,,,,,,,,,,,,,,1.4666666666666666,1.4666666666666666,1.6,1.4666666666666666,0.06666666666666667,,,,,,,,,,
Connor Barth,2012,,15,9.0,71,,,,,,,,,,,,,,,,,2.6,2.6,2.2,1.8666666666666667,0.4,,,,,,,,,,
Connor Barth,2013,11.25,0,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dan Carpenter,2010,8.357142857142858,13,7.076923076923077,26,,,,,,,,,,,,,,,,,1.6923076923076923,1.6923076923076923,2.5384615384615383,1.6923076923076923,0.15384615384615385,,,,,,,,,,
Dan Carpenter,2011,6.857142857142857,14,8.357142857142858,8,,,,,,,,,,,,,,,,,1.8571428571428572,1.8571428571428572,2.4285714285714284,2.0714285714285716,0.14285714285714285,,,,,,,,,,
Dan Carpenter,2012,8.6875,14,6.857142857142857,118,,,,,,,,,,,,,,,,,1.8571428571428572,1.8571428571428572,1.9285714285714286,1.5714285714285714,0.14285714285714285,,,,,,,,,,
Dan Carpenter,2013,8.533333333333333,16,8.6875,172,,,,,,,,,,,,,,,,,2.0,2.0,2.25,2.0625,0.25,,,,,,,,,,
Sebastian Janikowski,2010,8.307692307692308,14,8.5,127,,,,,,,,,,,,,,,,,2.7857142857142856,2.7857142857142856,2.142857142857143,1.8571428571428572,0.07142857142857142,,,,,,,,,,
Sebastian Janikowski,2011,8.125,13,8.307692307692308,100,,,,,,,,,,,,,,,,,2.5384615384615383,2.5384615384615383,1.9230769230769231,1.6153846153846154,0.46153846153846156,,,,,,,,,,
Sebastian Janikowski,2012,6.625,16,8.125,11,,,,,,,,,,,,,,,,,1.5625,1.5625,2.125,1.9375,0.375,,,,,,,,,,
Sebastian Janikowski,2013,6.066666666666666,16,6.625,234,,,,,,,,,,,,,,,,,2.3125,2.3125,1.875,1.3125,0.1875,,,,,,,,,,
Shaun Suisham,2010,6.6875,7,8.714285714285714,125,,,,,,,,,,,,,,,,,2.7142857142857144,2.7142857142857144,2.142857142857143,2.0,0.0,,,,,,,,,,
Shaun Suisham,2011,7.5,16,6.6875,144,,,,,,,,,,,,,,,,,2.25,2.25,1.9375,1.4375,0.0625,,,,,,,,,,
Shaun Suisham,2012,8.0625,16,7.5,137,,,,,,,,,,,,,,,,,2.125,2.125,1.9375,1.75,0.0625,,,,,,,,,,
Shaun Suisham,2013,8.375,16,8.0625,190,,,,,,,,,,,,,,,,,2.4375,2.4375,2.0,1.875,0.0,,,,,,,,,,
Brandon McManus,2010,,0,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon McManus,2011,,0,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon McManus,2012,,0,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon McManus,2013,6.181818181818182,0,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Vinatieri,2010,5.466666666666667,16,8.0625,116,,,,,,,,,,,,,,,,,3.1875,3.1875,1.75,1.625,0.0,,,,,,,,,,
Adam Vinatieri,2011,7.6875,15,5.466666666666667,149,,,,,,,,,,,,,,,,,1.5333333333333334,1.5333333333333334,1.5333333333333334,1.2666666666666666,0.06666666666666667,,,,,,,,,,
Adam Vinatieri,2012,8.5,16,7.6875,59,,,,,,,,,,,,,,,,,2.3125,2.3125,2.0625,1.625,0.25,,,,,,,,,,
Adam Vinatieri,2013,8.666666666666666,12,8.5,177,,,,,,,,,,,,,,,,,2.1666666666666665,2.1666666666666665,2.4166666666666665,2.0,0.16666666666666666,,,,,,,,,,
Kris Brown,2010,,3,6.666666666666667,43,,,,,,,,,,,,,,,,,2.6666666666666665,2.6666666666666665,1.6666666666666667,1.3333333333333333,0.0,,,,,,,,,,
Kris Brown,2011,,0,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kris Brown,2012,,0,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kris Brown,2013,,0,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randy Bullock,2010,,0,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randy Bullock,2011,,0,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randy Bullock,2012,6.625,0,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Randy Bullock,2013,7.933333333333334,16,6.625,31,,,,,,,,,,,,,,,,,1.625,1.625,2.1875,1.625,0.0625,,,,,,,,,,
Phil Dawson,2010,6.625,16,6.0625,40,,,,,,,,,,,,,,,,,1.75,1.75,1.75,1.4375,0.0,,,,,,,,,,
Phil Dawson,2011,8.125,16,6.625,35,,,,,,,,,,,,,,,,,1.25,1.25,1.8125,1.5,0.4375,,,,,,,,,,
Phil Dawson,2012,9.25,16,8.125,127,,,,,,,,,,,,,,,,,1.8125,1.8125,1.9375,1.8125,0.4375,,,,,,,,,,
Phil Dawson,2013,6.666666666666667,16,9.25,228,,,,,,,,,,,,,,,,,2.75,2.75,2.25,2.0,0.25,,,,,,,,,,
Ryan Succop,2010,4.642857142857143,15,6.933333333333334,67,,,,,,,,,,,,,,,,,2.8,2.8,1.7333333333333334,1.3333333333333333,0.06666666666666667,,,,,,,,,,
Ryan Succop,2011,6.142857142857143,14,4.642857142857143,58,,,,,,,,,,,,,,,,,1.2857142857142858,1.2857142857142858,1.5,1.0714285714285714,0.07142857142857142,,,,,,,,,,
Ryan Succop,2012,7.5,14,6.142857142857143,83,,,,,,,,,,,,,,,,,1.1428571428571428,1.1428571428571428,2.0,1.5714285714285714,0.14285714285714285,,,,,,,,,,
Ryan Succop,2013,5.5,16,7.5,46,,,,,,,,,,,,,,,,,3.25,3.25,1.75,1.375,0.0625,,,,,,,,,,
Stephen Gostkowski,2010,9.0625,8,7.0,116,,,,,,,,,,,,,,,,,3.25,3.25,1.625,1.25,0.0,,,,,,,,,,
Stephen Gostkowski,2011,9.4,16,9.0625,100,,,,,,,,,,,,,,,,,3.6875,3.6875,2.0625,1.75,0.0625,,,,,,,,,,
Stephen Gostkowski,2012,10.266666666666667,15,9.4,11,,,,,,,,,,,,,,,,,4.4,4.4,2.0,1.6666666666666667,0.0,,,,,,,,,,
Stephen Gostkowski,2013,9.142857142857142,15,10.266666666666667,234,,,,,,,,,,,,,,,,,2.8,2.8,2.466666666666667,2.2666666666666666,0.3333333333333333,,,,,,,,,,
Justin Medlock,2010,,0,,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Medlock,2011,4.4,0,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Justin Medlock,2012,,10,4.4,134,,,,,,,,,,,,,,,,,2.3,2.3,1.0,0.7,0.0,,,,,,,,,,
Justin Medlock,2013,,0,,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Novak,2010,7.928571428571429,0,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick Novak,2011,7.0,14,7.928571428571429,20,,,,,,,,,,,,,,,,,2.857142857142857,2.7857142857142856,2.0714285714285716,1.5714285714285714,0.21428571428571427,,,,,,,,,,
Nick Novak,2012,8.0,13,7.0,14,,,,,,,,,,,,,,,,,2.5384615384615383,2.5384615384615383,1.5384615384615385,1.3846153846153846,0.15384615384615385,,,,,,,,,,
Nick Novak,2013,7.466666666666667,13,8.0,47,,,,,,,,,,,,,,,,,2.769230769230769,2.769230769230769,1.9230769230769231,1.6923076923076923,0.07692307692307693,,,,,,,,,,
